663.32,246.13,0,2,80030011,100
663.32,301.26,0,2,80030031,100
663.32,356.38,0,2,80030051,100
663.32,410.22,0,2,80030071,100
663.32,465.35,0,2,80030091,100
663.32,520.47,0,2,80030111,100
663.32,574.31,0,2,80030131,100
663.32,628.16,0,2,80030151,100
663.32,682,0,2,80030171,100
663.32,737.12,0,2,80030191,100
663.32,790.96,0,2,80030211,100
663.32,846.09,0,2,80030231,100
663.32,899.93,0,2,80030251,100
663.32,955.05,0,2,80030271,100
663.32,1010.18,0,2,80030291,100
663.32,1064.02,0,2,80030311,100
663.32,1117.86,0,2,80030331,100
663.32,1171.7,0,2,80030351,100
663.32,1226.83,0,2,80030371,100
663.32,1281.95,0,2,80030391,100
663.32,1335.79,0,2,80030411,100
663.32,1389.63,0,2,80030431,100
663.32,1446.04,0,2,80030451,100
663.32,1499.88,0,2,80030471,100
663.32,1553.72,0,2,80030491,100
663.32,1607.57,0,2,80030511,100
663.32,1676.79,0,2,80030531,100
663.32,1731.91,0,2,80030551,100
663.32,1785.76,0,2,80030571,100
663.32,1840.88,0,2,80030591,100
663.32,1894.72,0,2,80030611,100
663.32,1949.85,0,2,80030631,100
663.32,2004.97,0,2,80030651,100
663.32,2058.81,0,2,80030671,100
663.32,2112.65,0,2,80030691,100
663.32,2166.5,0,2,80030711,100
663.32,2221.62,0,2,80030731,100
663.32,2275.46,0,2,80030751,100
663.32,2330.59,0,2,80030771,100
663.32,2384.43,0,2,80030791,100
663.32,2440.83,0,2,80030811,100
663.32,2494.68,0,2,80030831,100
663.32,2548.52,0,2,80030851,100
663.32,2602.36,0,2,80030871,100
663.32,2656.2,0,2,80030891,100
663.32,2711.32,0,2,80030911,100
663.32,2766.45,0,2,80030931,100
663.32,2820.29,0,2,80030951,100
663.32,2874.13,0,2,80030971,100
663.32,2930.54,0,2,80030991,100
663.32,2984.38,0,2,80031011,100
663.32,3038.22,0,2,80031031,100
663.32,3092.06,0,2,80031051,100
663.32,3145.91,0,2,80031071,100
663.32,3202.31,0,2,80031091,100
663.32,3256.15,0,2,80031111,100
663.32,3310,0,2,80031131,100
663.32,3365.12,0,2,80031151,100
663.32,3420.24,0,2,80031171,100
663.32,3474.09,0,2,80031191,100
663.32,3527.93,0,2,80031211,100
663.32,3581.77,0,2,80031231,100
663.32,3636.89,0,2,80031251,100
663.32,3692.02,0,2,80031271,100
663.32,3745.86,0,2,80031291,100
663.32,3800.98,0,2,80031311,100
663.32,3854.82,0,2,80031331,100
663.32,3909.95,0,2,80031351,100
663.32,3963.79,0,2,80031371,100
424.68,246.13,0,2,80030021,100
424.68,301.26,0,2,80030041,100
424.68,356.38,0,2,80030061,100
424.68,453.81,0,2,80030081,100
424.68,507.65,0,2,80030101,100
424.68,564.06,0,2,80030121,100
424.68,617.9,0,2,80030141,100
424.68,671.74,0,2,80030161,100
424.68,728.15,0,2,80030181,100
424.68,781.99,0,2,80030201,100
424.68,852.5,0,2,80030221,100
424.68,907.62,0,2,80030241,100
424.68,961.46,0,2,80030261,100
424.68,1015.3,0,2,80030281,100
424.68,1069.15,0,2,80030301,100
424.68,1122.99,0,2,80030321,100
424.68,1178.11,0,2,80030341,100
424.68,1248.62,0,2,80030361,100
424.68,1302.46,0,2,80030381,100
424.68,1358.87,0,2,80030401,100
424.68,1412.71,0,2,80030421,100
424.68,1467.83,0,2,80030441,100
424.68,1522.96,0,2,80030461,100
424.68,1576.8,0,2,80030481,100
424.68,1647.31,0,2,80030501,100
424.68,1702.43,0,2,80030521,100
424.68,1756.27,0,2,80030541,100
424.68,1810.11,0,2,80030561,100
424.68,1863.96,0,2,80030581,100
424.68,1919.08,0,2,80030601,100
424.68,1974.2,0,2,80030621,100
424.68,2043.43,0,2,80030641,100
424.68,2099.83,0,2,80030661,100
424.68,2153.68,0,2,80030681,100
424.68,2208.8,0,2,80030701,100
424.68,2262.64,0,2,80030721,100
424.68,2317.77,0,2,80030741,100
424.68,2371.61,0,2,80030761,100
424.68,2443.4,0,2,80030781,100
424.68,2497.24,0,2,80030801,100
424.68,2551.08,0,2,80030821,100
424.68,2604.92,0,2,80030841,100
424.68,2658.76,0,2,80030861,100
424.68,2715.17,0,2,80030881,100
424.68,2769.01,0,2,80030901,100
424.68,2839.52,0,2,80030921,100
424.68,2894.64,0,2,80030941,100
424.68,2949.77,0,2,80030961,100
424.68,3003.61,0,2,80030981,100
424.68,3058.73,0,2,80031001,100
424.68,3112.58,0,2,80031021,100
424.68,3166.42,0,2,80031041,100
424.68,3238.21,0,2,80031061,100
424.68,3292.05,0,2,80031081,100
424.68,3345.89,0,2,80031101,100
424.68,3399.73,0,2,80031121,100
424.68,3471.52,0,2,80031141,100
424.68,3525.36,0,2,80031161,100
424.68,3580.49,0,2,80031181,100
424.68,3635.61,0,2,80031201,100
424.68,3689.45,0,2,80031221,100
424.68,3744.58,0,2,80031241,100
424.68,3798.42,0,2,80031261,100
424.68,3894.57,0,2,80031281,100
424.68,3949.69,0,2,80031301,100
327.17,246.13,0,2,80040011,100
327.17,302.54,0,2,80040031,100
327.17,356.38,0,2,80040051,100
327.17,411.51,0,2,80040071,100
327.17,465.35,0,2,80040091,100
327.17,519.19,0,2,80040111,100
327.17,574.31,0,2,80040131,100
327.17,628.16,0,2,80040151,100
327.17,682,0,2,80040171,100
327.17,735.84,0,2,80040191,100
327.17,792.25,0,2,80040211,100
327.17,846.09,0,2,80040231,100
327.17,901.21,0,2,80040251,100
327.17,955.05,0,2,80040271,100
327.17,1010.18,0,2,80040291,100
327.17,1064.02,0,2,80040311,100
327.17,1117.86,0,2,80040331,100
327.17,1171.7,0,2,80040351,100
327.17,1225.54,0,2,80040371,100
327.17,1281.95,0,2,80040391,100
327.17,1335.79,0,2,80040411,100
327.17,1390.92,0,2,80040431,100
327.17,1446.04,0,2,80040451,100
327.17,1499.88,0,2,80040471,100
327.17,1553.72,0,2,80040491,100
327.17,1607.57,0,2,80040511,100
327.17,1676.79,0,2,80040531,100
327.17,1730.63,0,2,80040551,100
327.17,1787.04,0,2,80040571,100
327.17,1840.88,0,2,80040591,100
327.17,1894.72,0,2,80040611,100
327.17,1949.85,0,2,80040631,100
327.17,2004.97,0,2,80040651,100
327.17,2058.81,0,2,80040671,100
327.17,2112.65,0,2,80040691,100
327.17,2166.5,0,2,80040711,100
327.17,2220.34,0,2,80040731,100
327.17,2276.74,0,2,80040751,100
327.17,2330.59,0,2,80040771,100
327.17,2385.71,0,2,80040791,100
327.17,2439.55,0,2,80040811,100
327.17,2494.68,0,2,80040831,100
327.17,2548.52,0,2,80040851,100
327.17,2602.36,0,2,80040871,100
327.17,2656.2,0,2,80040891,100
327.17,2711.32,0,2,80040911,100
327.17,2766.45,0,2,80040931,100
327.17,2820.29,0,2,80040951,100
327.17,2875.41,0,2,80040971,100
327.17,2930.54,0,2,80040991,100
327.17,2984.38,0,2,80041011,100
327.17,3038.22,0,2,80041031,100
327.17,3092.06,0,2,80041051,100
327.17,3145.91,0,2,80041071,100
327.17,3201.03,0,2,80041091,100
327.17,3256.15,0,2,80041111,100
327.17,3310,0,2,80041131,100
327.17,3366.4,0,2,80041151,100
327.17,3420.24,0,2,80041171,100
327.17,3474.09,0,2,80041191,100
327.17,3527.93,0,2,80041211,100
327.17,3581.77,0,2,80041231,100
327.17,3636.89,0,2,80041251,100
327.17,3692.02,0,2,80041271,100
327.17,3745.86,0,2,80041291,100
327.17,3799.7,0,2,80041311,100
327.17,3856.11,0,2,80041331,100
327.17,3909.95,0,2,80041351,100
327.17,3963.79,0,2,80041371,100
82.11,246.13,0,2,80040021,100
82.11,301.26,0,2,80040041,100
82.11,356.38,0,2,80040061,100
82.11,410.22,0,2,80040081,100
82.11,465.35,0,2,80040101,100
82.11,520.47,0,2,80040121,100
82.11,574.31,0,2,80040141,100
82.11,628.16,0,2,80040161,100
82.11,682,0,2,80040181,100
82.11,737.12,0,2,80040201,100
82.11,790.96,0,2,80040221,100
82.11,846.09,0,2,80040241,100
82.11,899.93,0,2,80040261,100
82.11,955.05,0,2,80040281,100
82.11,1010.18,0,2,80040301,100
82.11,1064.02,0,2,80040321,100
82.11,1117.86,0,2,80040341,100
82.11,1171.7,0,2,80040361,100
82.11,1226.83,0,2,80040381,100
82.11,1281.95,0,2,80040401,100
82.11,1335.79,0,2,80040421,100
82.11,1389.63,0,2,80040441,100
82.11,1446.04,0,2,80040461,100
82.11,1499.88,0,2,80040481,100
82.11,1553.72,0,2,80040501,100
82.11,1607.57,0,2,80040521,100
82.11,1676.79,0,2,80040541,100
82.11,1731.91,0,2,80040561,100
82.11,1785.76,0,2,80040581,100
82.11,1840.88,0,2,80040601,100
82.11,1894.72,0,2,80040621,100
82.11,1949.85,0,2,80040641,100
82.11,2004.97,0,2,80040661,100
82.11,2058.81,0,2,80040681,100
82.11,2112.65,0,2,80040701,100
82.11,2166.5,0,2,80040721,100
82.11,2221.62,0,2,80040741,100
82.11,2275.46,0,2,80040761,100
82.11,2330.59,0,2,80040781,100
82.11,2384.43,0,2,80040801,100
82.11,2440.83,0,2,80040821,100
82.11,2494.68,0,2,80040841,100
82.11,2548.52,0,2,80040861,100
82.11,2602.36,0,2,80040881,100
82.11,2656.2,0,2,80040901,100
82.11,2711.32,0,2,80040921,100
82.11,2766.45,0,2,80040941,100
82.11,2820.29,0,2,80040961,100
82.11,2874.13,0,2,80040981,100
82.11,2930.54,0,2,80041001,100
82.11,2984.38,0,2,80041021,100
82.11,3038.22,0,2,80041041,100
82.11,3092.06,0,2,80041061,100
82.11,3145.91,0,2,80041081,100
82.11,3202.31,0,2,80041101,100
82.11,3256.15,0,2,80041121,100
82.11,3310,0,2,80041141,100
82.11,3365.12,0,2,80041161,100
82.11,3420.24,0,2,80041181,100
82.11,3474.09,0,2,80041201,100
82.11,3527.93,0,2,80041221,100
82.11,3581.77,0,2,80041241,100
82.11,3638.18,0,2,80041261,100
82.11,3692.02,0,2,80041281,100
82.11,3745.86,0,2,80041301,100
82.11,3800.98,0,2,80041321,100
82.11,3854.82,0,2,80041341,100
82.11,3909.95,0,2,80041361,100
82.11,3963.79,0,2,80041381,100
1011.02,4176.59,0,2,80050011,100
957.14,4176.59,0,2,80050021,100
901.97,4176.59,0,2,80050031,100
848.08,4176.59,0,2,80050041,100
792.91,4176.59,0,2,80050051,100
737.74,4176.59,0,2,80050061,100
683.85,4176.59,0,2,80050071,100
629.97,4176.59,0,2,80050081,100
574.8,4176.59,0,2,80050091,100
520.91,4176.59,0,2,80050101,100
465.74,4176.59,0,2,80050111,100
411.85,4176.59,0,2,80050121,100
356.68,4176.59,0,2,80050131,100
227.1,4176.59,0,2,80050141,100
171.93,4176.59,0,2,80050151,100
118.04,4176.59,0,2,80050161,100
64.15,4176.59,0,2,80050171,100
989.21,246.13,0,2,80020011,86
989.21,301.26,0,2,80020031,86
989.21,356.38,0,2,80020051,86
989.21,453.81,0,2,80020071,86
989.21,507.65,0,2,80020091,86
989.21,564.06,0,2,80020111,86
989.21,617.9,0,2,80020131,86
989.21,671.74,0,2,80020151,86
989.21,728.15,0,2,80020171,86
989.21,781.99,0,2,80020191,86
989.21,852.5,0,2,80020211,86
989.21,907.62,0,2,80020231,86
989.21,961.46,0,2,80020251,86
989.21,1015.3,0,2,80020271,86
989.21,1069.15,0,2,80020291,86
989.21,1122.99,0,2,80020311,86
989.21,1178.11,0,2,80020331,86
989.21,1248.62,0,2,80020351,86
989.21,1302.46,0,2,80020371,86
989.21,1358.87,0,2,80020391,86
989.21,1412.71,0,2,80020411,86
989.21,1467.83,0,2,80020431,86
989.21,1522.96,0,2,80020451,86
989.21,1576.8,0,2,80020471,86
989.21,1647.31,0,2,80020491,86
989.21,1702.43,0,2,80020511,86
989.21,1756.27,0,2,80020531,86
989.21,1810.11,0,2,80020551,86
989.21,1863.96,0,2,80020571,86
989.21,1919.08,0,2,80020591,86
989.21,1974.2,0,2,80020611,86
989.21,2043.43,0,2,80020631,86
989.21,2099.83,0,2,80020651,86
989.21,2153.68,0,2,80020671,86
989.21,2208.8,0,2,80020691,86
989.21,2262.64,0,2,80020711,86
989.21,2317.77,0,2,80020731,86
989.21,2371.61,0,2,80020751,86
989.21,2443.4,0,2,80020771,86
989.21,2497.24,0,2,80020791,86
989.21,2551.08,0,2,80020811,86
989.21,2604.92,0,2,80020831,86
989.21,2658.76,0,2,80020851,86
989.21,2715.17,0,2,80020871,86
989.21,2769.01,0,2,80020891,86
989.21,2839.52,0,2,80020911,86
989.21,2894.64,0,2,80020931,86
989.21,2949.77,0,2,80020951,86
989.21,3003.61,0,2,80020971,86
989.21,3058.73,0,2,80020991,86
989.21,3112.58,0,2,80021011,86
989.21,3166.42,0,2,80021031,86
989.21,3238.21,0,2,80021051,86
989.21,3292.05,0,2,80021071,86
989.21,3345.89,0,2,80021091,86
989.21,3399.73,0,2,80021111,86
989.21,3471.52,0,2,80021131,86
989.21,3525.36,0,2,80021151,86
989.21,3580.49,0,2,80021171,86
989.21,3635.61,0,2,80021191,86
989.21,3689.45,0,2,80021211,86
989.21,3744.58,0,2,80021231,86
989.21,3798.42,0,2,80021251,86
760.83,246.13,0,2,80020021,86
760.83,301.26,0,2,80020041,86
760.83,356.38,0,2,80020061,86
760.83,453.81,0,2,80020081,86
760.83,507.65,0,2,80020101,86
760.83,564.06,0,2,80020121,86
760.83,617.9,0,2,80020141,86
760.83,671.74,0,2,80020161,86
760.83,726.87,0,2,80020181,86
760.83,781.99,0,2,80020201,86
760.83,851.22,0,2,80020221,86
760.83,907.62,0,2,80020241,86
760.83,961.46,0,2,80020261,86
760.83,1015.3,0,2,80020281,86
760.83,1069.15,0,2,80020301,86
760.83,1122.99,0,2,80020321,86
760.83,1179.39,0,2,80020341,86
760.83,1248.62,0,2,80020361,86
760.83,1303.74,0,2,80020381,86
760.83,1358.87,0,2,80020401,86
760.83,1412.71,0,2,80020421,86
760.83,1466.55,0,2,80020441,86
760.83,1522.96,0,2,80020461,86
760.83,1576.8,0,2,80020481,86
760.83,1684.48,0,2,80020501,86
760.83,1739.61,0,2,80020521,86
760.83,1794.73,0,2,80020541,86
760.83,1848.57,0,2,80020561,86
760.83,1903.7,0,2,80020581,86
760.83,1958.82,0,2,80020601,86
760.83,2028.05,0,2,80020621,86
760.83,2083.17,0,2,80020641,86
760.83,2138.29,0,2,80020661,86
760.83,2192.14,0,2,80020681,86
760.83,2245.98,0,2,80020701,86
760.83,2299.82,0,2,80020721,86
760.83,2356.22,0,2,80020741,86
760.83,2425.45,0,2,80020761,86
760.83,2480.57,0,2,80020781,86
760.83,2535.7,0,2,80020801,86
760.83,2589.54,0,2,80020821,86
760.83,2643.38,0,2,80020841,86
760.83,2699.79,0,2,80020861,86
760.83,2753.63,0,2,80020881,86
760.83,2824.14,0,2,80020901,86
760.83,2879.26,0,2,80020921,86
760.83,2933.1,0,2,80020941,86
760.83,2986.94,0,2,80020961,86
760.83,3040.79,0,2,80020981,86
760.83,3095.91,0,2,80021001,86
760.83,3151.03,0,2,80021021,86
760.83,3221.54,0,2,80021041,86
760.83,3275.38,0,2,80021061,86
760.83,3330.51,0,2,80021081,86
760.83,3384.35,0,2,80021101,86
760.83,3456.14,0,2,80021121,86
760.83,3509.98,0,2,80021141,86
760.83,3565.1,0,2,80021161,86
760.83,3620.23,0,2,80021181,86
760.83,3674.07,0,2,80021201,86
760.83,3727.91,0,2,80021221,86
760.83,3781.75,0,2,80021241,86
760.83,3879.18,0,2,80021261,86
760.83,3933.02,0,2,80021281,86
831.4,50,0,1,80010011,78
734.53,50,0,1,80010021,78
779.44,50,0,1,80010031,78
639.59,50,0,1,80010041,78
684.49,50,0,1,80010051,78
542.72,50,0,1,80010061,78
588.91,50,0,1,80010071,78
447.13,50,0,1,80010081,78
492.04,50,0,1,80010091,78
351.55,50,0,1,80010101,78
395.17,50,0,1,80010111,78
254.68,50,0,1,80010121,78
299.59,50,0,1,80010131,78
159.74,50,0,1,80010141,78
204.64,50,0,1,80010151,78
62.23,50,0,1,80010161,78
107.13,50,0,1,80010171,78
1014.87,3864.44,0,1,80021271,78
1014.87,3909.31,0,1,80021291,78
1014.87,3962.51,0,1,80021311,78
831.4,50,86,1,80010012,78
734.53,50,86,1,80010022,78
779.44,50,86,1,80010032,78
639.59,50,86,1,80010042,78
684.49,50,86,1,80010052,78
542.72,50,86,1,80010062,78
588.91,50,86,1,80010072,78
447.13,50,86,1,80010082,78
492.04,50,86,1,80010092,78
351.55,50,86,1,80010102,78
395.17,50,86,1,80010112,78
254.68,50,86,1,80010122,78
299.59,50,86,1,80010132,78
159.74,50,86,1,80010142,78
204.64,50,86,1,80010152,78
62.23,50,86,1,80010162,78
107.13,50,86,1,80010172,78
1014.87,3864.44,86,1,80021272,78
1014.87,3909.31,86,1,80021292,78
1014.87,3962.51,86,1,80021312,78
989.21,246.13,94,2,80020012,84
989.21,301.26,94,2,80020032,84
989.21,356.38,94,2,80020052,84
989.21,453.81,94,2,80020072,84
989.21,507.65,94,2,80020092,84
989.21,564.06,94,2,80020112,84
989.21,617.9,94,2,80020132,84
989.21,671.74,94,2,80020152,84
989.21,728.15,94,2,80020172,84
989.21,781.99,94,2,80020192,84
989.21,852.5,94,2,80020212,84
989.21,907.62,94,2,80020232,84
989.21,961.46,94,2,80020252,84
989.21,1015.3,94,2,80020272,84
989.21,1069.15,94,2,80020292,84
989.21,1122.99,94,2,80020312,84
989.21,1178.11,94,2,80020332,84
989.21,1248.62,94,2,80020352,84
989.21,1302.46,94,2,80020372,84
989.21,1358.87,94,2,80020392,84
989.21,1412.71,94,2,80020412,84
989.21,1467.83,94,2,80020432,84
989.21,1522.96,94,2,80020452,84
989.21,1576.8,94,2,80020472,84
989.21,1647.31,94,2,80020492,84
989.21,1702.43,94,2,80020512,84
989.21,1756.27,94,2,80020532,84
989.21,1810.11,94,2,80020552,84
989.21,1863.96,94,2,80020572,84
989.21,1919.08,94,2,80020592,84
989.21,1974.2,94,2,80020612,84
989.21,2043.43,94,2,80020632,84
989.21,2099.83,94,2,80020652,84
989.21,2153.68,94,2,80020672,84
989.21,2208.8,94,2,80020692,84
989.21,2262.64,94,2,80020712,84
989.21,2317.77,94,2,80020732,84
989.21,2371.61,94,2,80020752,84
989.21,2443.4,94,2,80020772,84
989.21,2497.24,94,2,80020792,84
989.21,2551.08,94,2,80020812,84
989.21,2604.92,94,2,80020832,84
989.21,2658.76,94,2,80020852,84
989.21,2715.17,94,2,80020872,84
989.21,2769.01,94,2,80020892,84
989.21,2839.52,94,2,80020912,84
989.21,2894.64,94,2,80020932,84
989.21,2949.77,94,2,80020952,84
989.21,3003.61,94,2,80020972,84
989.21,3058.73,94,2,80020992,84
989.21,3112.58,94,2,80021012,84
989.21,3166.42,94,2,80021032,84
989.21,3238.21,94,2,80021052,84
989.21,3292.05,94,2,80021072,84
989.21,3345.89,94,2,80021092,84
989.21,3399.73,94,2,80021112,84
989.21,3471.52,94,2,80021132,84
989.21,3525.36,94,2,80021152,84
989.21,3580.49,94,2,80021172,84
989.21,3635.61,94,2,80021192,84
989.21,3689.45,94,2,80021212,84
989.21,3744.58,94,2,80021232,84
989.21,3798.42,94,2,80021252,84
760.83,246.13,94,2,80020022,84
760.83,301.26,94,2,80020042,84
760.83,356.38,94,2,80020062,84
760.83,453.81,94,2,80020082,84
760.83,507.65,94,2,80020102,84
760.83,564.06,94,2,80020122,84
760.83,617.9,94,2,80020142,84
760.83,671.74,94,2,80020162,84
760.83,726.87,94,2,80020182,84
760.83,781.99,94,2,80020202,84
760.83,851.22,94,2,80020222,84
760.83,907.62,94,2,80020242,84
760.83,961.46,94,2,80020262,84
760.83,1015.3,94,2,80020282,84
760.83,1069.15,94,2,80020302,84
760.83,1122.99,94,2,80020322,84
760.83,1179.39,94,2,80020342,84
760.83,1248.62,94,2,80020362,84
760.83,1303.74,94,2,80020382,84
760.83,1358.87,94,2,80020402,84
760.83,1412.71,94,2,80020422,84
760.83,1466.55,94,2,80020442,84
760.83,1522.96,94,2,80020462,84
760.83,1576.8,94,2,80020482,84
760.83,1684.48,94,2,80020502,84
760.83,1739.61,94,2,80020522,84
760.83,1794.73,94,2,80020542,84
760.83,1848.57,94,2,80020562,84
760.83,1903.7,94,2,80020582,84
760.83,1958.82,94,2,80020602,84
760.83,2028.05,94,2,80020622,84
760.83,2083.17,94,2,80020642,84
760.83,2138.29,94,2,80020662,84
760.83,2192.14,94,2,80020682,84
760.83,2245.98,94,2,80020702,84
760.83,2299.82,94,2,80020722,84
760.83,2356.22,94,2,80020742,84
760.83,2425.45,94,2,80020762,84
760.83,2480.57,94,2,80020782,84
760.83,2535.7,94,2,80020802,84
760.83,2589.54,94,2,80020822,84
760.83,2643.38,94,2,80020842,84
760.83,2699.79,94,2,80020862,84
760.83,2753.63,94,2,80020882,84
760.83,2824.14,94,2,80020902,84
760.83,2879.26,94,2,80020922,84
760.83,2933.1,94,2,80020942,84
760.83,2986.94,94,2,80020962,84
760.83,3040.79,94,2,80020982,84
760.83,3095.91,94,2,80021002,84
760.83,3151.03,94,2,80021022,84
760.83,3221.54,94,2,80021042,84
760.83,3275.38,94,2,80021062,84
760.83,3330.51,94,2,80021082,84
760.83,3384.35,94,2,80021102,84
760.83,3456.14,94,2,80021122,84
760.83,3509.98,94,2,80021142,84
760.83,3565.1,94,2,80021162,84
760.83,3620.23,94,2,80021182,84
760.83,3674.07,94,2,80021202,84
760.83,3727.91,94,2,80021222,84
760.83,3781.75,94,2,80021242,84
760.83,3879.18,94,2,80021262,84
760.83,3933.02,94,2,80021282,84
663.32,246.13,108,2,80030012,100
663.32,301.26,108,2,80030032,100
663.32,356.38,108,2,80030052,100
663.32,410.22,108,2,80030072,100
663.32,465.35,108,2,80030092,100
663.32,520.47,108,2,80030112,100
663.32,574.31,108,2,80030132,100
663.32,628.16,108,2,80030152,100
663.32,682,108,2,80030172,100
663.32,737.12,108,2,80030192,100
663.32,790.96,108,2,80030212,100
663.32,846.09,108,2,80030232,100
663.32,899.93,108,2,80030252,100
663.32,955.05,108,2,80030272,100
663.32,1010.18,108,2,80030292,100
663.32,1064.02,108,2,80030312,100
663.32,1117.86,108,2,80030332,100
663.32,1171.7,108,2,80030352,100
663.32,1226.83,108,2,80030372,100
663.32,1281.95,108,2,80030392,100
663.32,1335.79,108,2,80030412,100
663.32,1389.63,108,2,80030432,100
663.32,1446.04,108,2,80030452,100
663.32,1499.88,108,2,80030472,100
663.32,1553.72,108,2,80030492,100
663.32,1607.57,108,2,80030512,100
663.32,1676.79,108,2,80030532,100
663.32,1731.91,108,2,80030552,100
663.32,1785.76,108,2,80030572,100
663.32,1840.88,108,2,80030592,100
663.32,1894.72,108,2,80030612,100
663.32,1949.85,108,2,80030632,100
663.32,2004.97,108,2,80030652,100
663.32,2058.81,108,2,80030672,100
663.32,2112.65,108,2,80030692,100
663.32,2166.5,108,2,80030712,100
663.32,2221.62,108,2,80030732,100
663.32,2275.46,108,2,80030752,100
663.32,2330.59,108,2,80030772,100
663.32,2384.43,108,2,80030792,100
663.32,2440.83,108,2,80030812,100
663.32,2494.68,108,2,80030832,100
663.32,2548.52,108,2,80030852,100
663.32,2602.36,108,2,80030872,100
663.32,2656.2,108,2,80030892,100
663.32,2711.32,108,2,80030912,100
663.32,2766.45,108,2,80030932,100
663.32,2820.29,108,2,80030952,100
663.32,2874.13,108,2,80030972,100
663.32,2930.54,108,2,80030992,100
663.32,2984.38,108,2,80031012,100
663.32,3038.22,108,2,80031032,100
663.32,3092.06,108,2,80031052,100
663.32,3145.91,108,2,80031072,100
663.32,3202.31,108,2,80031092,100
663.32,3256.15,108,2,80031112,100
663.32,3310,108,2,80031132,100
663.32,3365.12,108,2,80031152,100
663.32,3420.24,108,2,80031172,100
663.32,3474.09,108,2,80031192,100
663.32,3527.93,108,2,80031212,100
663.32,3581.77,108,2,80031232,100
663.32,3636.89,108,2,80031252,100
663.32,3692.02,108,2,80031272,100
663.32,3745.86,108,2,80031292,100
663.32,3800.98,108,2,80031312,100
663.32,3854.82,108,2,80031332,100
663.32,3909.95,108,2,80031352,100
